"","actor","text","season","episode","title"
"1037","Narrator","And that's how it ended with Natalie. No happily ever after. Just a whole lot of hurt. And just like that all those wonderful memories were replaced. By this one","01","04","Return of the Shirt"
"1038","Narrator","But you know, bad as that night was... within a year Natalie was married. With three beautiful children. So that's the up side of her. Sometimes it happens for a reason.","01","04","Return of the Shirt"
"1039","Son","Wow, so you beat up by a girl?","01","04","Return of the Shirt"
"1040","Narrator","Is that all you're taking away from this story?","01","04","Return of the Shirt"
"1041","Son","You got beat up by a girl?","01","04","Return of the Shirt"
"1042","Narrator","Hey, she knew Krav Maga.","01","04","Return of the Shirt"
"1043","Narrator","So kids, would you like to hear the story of the time I went deaf?","01","05","Okay Awesome"
"1044","Son","Why does he even ask?","01","05","Okay Awesome"
"1045","Daughter","I know, he's just going to tell us anyway.","01","05","Okay Awesome"
"1046","Narrator","I sure am. It all began.","01","05","Okay Awesome"
"1047","Narrator","When Robin strolled into the bar and said.","01","05","Okay Awesome"
"1048","Robin","Say you're my bitch.","01","05","Okay Awesome"
"1049","Ted","I'm your bitch. Why this time?","01","05","Okay Awesome"
"1050","Robin","Because tonight, I am getting us all into ""Okay"".","01","05","Okay Awesome"
"1051","Barney","""Okay""!? Awesome!!","01","05","Okay Awesome"
"1052","Ted","What's going on, did I just have a stroke?","01","05","Okay Awesome"
"1053","Barney","""Okay"" is the name of a club. Yeah, it's supposed to be incredibly exclusive. This friend of mine once waited outside for two hours, he couldn't get in.","01","05","Okay Awesome"
"1054","Ted","A friend of yours named you?","01","05","Okay Awesome"
"1055","Barney","No... a friend of mine named, shut up.","01","05","Okay Awesome"
"1056","Robin","Yeah, well the owner goes to my gym. It turns out that he is a fan of my reporting for Metro News One. So now, I'm on the list for tonight.","01","05","Okay Awesome"
"1057","Ted","Nice going, Scherbatsky. You're becoming a long and difficult-to-spell household name.","01","05","Okay Awesome"
"1058","Robin","He's even getting me into the VIP room.","01","05","Okay Awesome"
"1059","Barney","Yeah, he just wants to show you his own VIP if you know what I mean...","01","05","Okay Awesome"
"1060","Robin","Okay, what does ""VIP"" stand for in your universe?","01","05","Okay Awesome"
"1061","Barney","... I know that the ""P"" is pen1s.","01","05","Okay Awesome"
"1062","Robin","Alright, so you guys are in. Should I invite Marshall and Lily?","01","05","Okay Awesome"
"1063","Narrator","Why was this funny? I'll explain. You see.","01","05","Okay Awesome"
"1064","Narrator","Lily was a kindergarten teacher. And so, one fateful naptime...","01","05","Okay Awesome"
"1065","Claire","Austin and I spent Saturday night at the most charming bed and breakfast. It was so nice. What did you do this weekend?","01","05","Okay Awesome"
"1066","Crowd","CHUG, CHUG, CHUG (etc...)","01","05","Okay Awesome"
"1067","Marshall","TEN SECONDS!!","01","05","Okay Awesome"
"1068","Lily","SUCK IT LOSERS! (Burps)","01","05","Okay Awesome"
"1069","Lily","You know, quiet time with the fiancé.","01","05","Okay Awesome"
"1070","Lily","I don't know, I just felt embarrassed. Claire is my age, and she and her husband do all these classy grownup stuff. Maybe we should start doing some grownup stuff.","01","05","Okay Awesome"
"1071","Marshall","That was some pretty grownup stuff we did this morning.","01","05","Okay Awesome"
"1072","Lily","(Laughs) Yeah, but it wasn't classy. Maybe we should have a wine tasting party.","01","05","Okay Awesome"
"1073","Marshall","I like wine. I like tasting. You know I can party, let's do it. Let's rock it, maturity style!","01","05","Okay Awesome"
"1074","Ted","Ever since then she's been signing him up for book clubs, cooking classes...","01","05","Okay Awesome"
"1075","Barney","All the things you do when you know where the next ten thousand lays are coming from.","01","05","Okay Awesome"
"1076","Ted","So, no. Lily and Marshall will not be doing this.","01","05","Okay Awesome"
"1077","Robin","Got it. Anyway, Ted, part two of my story  my friend Kelly's going to be there.","01","05","Okay Awesome"
"1078","Ted","Kelly, who supposedly I'm gonna love?","01","05","Okay Awesome"
"1079","Robin","Oh, you are gonna love Kelly. She's fun, she's smart, she lives in the moment.","01","05","Okay Awesome"
"1080","Barney","Translation, she's ugly, she's ugly, she ugs in the ugly.","01","05","Okay Awesome"
"1081","Robin","Oh, and she's totally hot.","01","05","Okay Awesome"
"1082","Ted","Okay, I guess I can take her off your hands for an evening.","01","05","Okay Awesome"
"1083","Barney","So, do you have any other hot single fr...","01","05","Okay Awesome"
"1084","Robin","No, Kelly works with the news breakers...","01","05","Okay Awesome"
"1085","Lily","Oh, no, Ted, your blazer!","01","05","Okay Awesome"
"1086","Ted","What, what, what...?","01","05","Okay Awesome"
"1087","Lily","Somebody spilled gorgeous all over it. Love it!","01","05","Okay Awesome"
"1088","Ted","Thank you.","01","05","Okay Awesome"
"1089","Barney","(enters) And his hair was perfect.","01","05","Okay Awesome"
"1090","Lily","Hey we're wearing the same shirt! Oh, wait no that's just my shirt reflected in yours.","01","05","Okay Awesome"
"1091","Barney","One of the twenty-four similarities between girls and fish is that they're both attracted to shiny objects. You really never read my blog, do you?","01","05","Okay Awesome"
"1092","Ted","Alright, Tin-Man. Let's hit it.","01","05","Okay Awesome"
"1093","Marshall","Alright, well, have fun at your little disco, guys.","01","05","Okay Awesome"
"1094","Barney","What the hell happened to these two?","01","05","Okay Awesome"
"1095","Lily","Marshall and I are just growing up.","01","05","Okay Awesome"
"1096","Marshall","Yeah, it's going to be sweet, too. Like tonight we're tasting all these different wines, pairing them up with these cool gourmet cheeses...","01","05","Okay Awesome"
"1097","Barney","Wow, who knew being committed in a heterosexual relationship could make a guy so gay.","01","05","Okay Awesome"
"1098","Ted","Alright, cool kids are leaving now. Grandma, grandpa... don't wait up.","01","05","Okay Awesome"
"1099","Barney","My, oh, my there are some ferocious looking cutlets here tonight. Alright, hookup strategy, colon, find a cutlet; lock her in early, grind with her all night till she's mine.","01","05","Okay Awesome"
"1100","Ted","Do strategies ever work for you?","01","05","Okay Awesome"
"1101","Barney","Question is  do these strategies ever not work for me? Either way the answer's ""about half the time"".","01","05","Okay Awesome"
"1102","Robin","(Shows up) My bitches! Check this out. (To Doorman) They're with me. (Doorman allows them in)","01","05","Okay Awesome"
"1103","Bradley","(Geek on the street) Uh... we're her bitches too. (Doorman gives them a look) We'll wait here...","01","05","Okay Awesome"
"1104","Chris","...And with todays interest rate climbing, you gotta go for the thirty year fixed mortgage.","01","05","Okay Awesome"
"1105","Austin","Oh, totally. (High-five) So, Marshall, what about you? You guys thinking house, baby?","01","05","Okay Awesome"
"1106","Claire","Ah! (Laugh)","01","05","Okay Awesome"
"1107","Marshall","Ah, no I think we're going to wait on the baby thing. I mean I love babies. Babies rule. Pudgy arms and stuff, but they make you old. Kind of like this anchor weighing you down to one spot...forever.","01","05","Okay Awesome"
"1108","Claire","I'm three month's pregnant.","01","05","Okay Awesome"
"1109","Marshall","I don't know guys. It's not awkward unless we let it be awkward.","01","05","Okay Awesome"
"1110","Ted","This place seems great. Is Kelly here?","01","05","Okay Awesome"
"1111","Robin","Yeah, she's around somewhere. Let's go find her, I'll introduce you guys. Then I should probably dock into the VIP room, so stupid and arbitrary isn't it, who get's to be in VIP and who doesn't?","01","05","Okay Awesome"
"1112","Ted","Can we come?","01","05","Okay Awesome"
"1113","Robin","It's... not that arbitrary...","01","05","Okay Awesome"
"1114","Ted","Whoa... this place in lourd!","01","05","Okay Awesome"
"1115","Barney","You think?","01","05","Okay Awesome"
"1116","Barney","(Subtitle) Okay, it's a little loud.","01","05","Okay Awesome"
"1117","Robin","(Subtitle) There's Kelly. (Leads them through the crowd)","01","05","Okay Awesome"
"1118","Ted","(Subtitle) You want to go somewhere we can talk?","01","05","Okay Awesome"
"1119","Kelly","(Subtitle) Totally! (Walks him to the middle of the dance floor and starts dancing)","01","05","Okay Awesome"
"1120","Ted","(Subtitle)...Okay...","01","05","Okay Awesome"
"1121","Marshall","You think it was kind of weird that Ted didn't invite me out with him?","01","05","Okay Awesome"
"1122","Lily","Why, you'd rather be out at some dance club, all noisy and sweaty with the... (Imitates music beat). Is that what you want? (Imitates music beat.)","01","05","Okay Awesome"
"1123","Marshall","Is this what you want? (Imitating Chris) Thirty year fixed mortgage. (Imitating Claire) I'm three months pregnant. (You see Claire behind him) That was awkward. (Claire turns around and leaves)","01","05","Okay Awesome"
"1124","Lily","(to guests) Let's start drinking!","01","05","Okay Awesome"
"1125","Chris","Oh, not so fast. In order for the tannins to mellow, you should let it breathe for about thirty minutes.","01","05","Okay Awesome"
"1126","Marshall","Freaking ten ends.","01","05","Okay Awesome"
"1127","Robin","(To VIP room doorman. Subtitle) Robin Scherbastky? (Door man shakes head) Robin Scherbatsky! (Doorman refuses. Robin walks away)","01","05","Okay Awesome"
"1128","Ted","(Subtitle) So, how do you know Robin?","01","05","Okay Awesome"
"1129","Kelly","(Subtitle) Sagittarius.","01","05","Okay Awesome"
"1130","Ted","(Subtitle) Is that near Westchester?","01","05","Okay Awesome"
"1131","Kelly","(Subtitle) I would love one. Just a beer! (Imitates shooter. Ted mouths ""Oh, okay"" and leaves)","01","05","Okay Awesome"
"1132","Marshall","You know what they're doing in there right now? They're watching Claire's ultrasound video and I swear to god even the baby looks bored.","01","05","Okay Awesome"
"1133","Lily","Come on, it's not that bad. We're really starting to click with these guys. Claire and Austin just invited us to their fondue fest next Saturday night.","01","05","Okay Awesome"
"1134","Marshall","You're also trying to get me excited about fondue?","01","05","Okay Awesome"
